79B | 00BE1844 | C2 0800                  | ret 8                                   | esp: 19E420-> 19E42C                              | 0019E420: BE185A-> BE185A         |
79C | 00BE185A | 83F8 00                  | cmp eax,0                               |                                                   |                                   | eax:&"\n\n"
79D | 00BE185D | 74 0D                    | je BE186C                               |                                                   |                                   |
79E | 00BE186C | 61                       | popad                                   | eax: 0-> 1A0008 ecx: 20-> 0 esp: 19E42C-> 19E44C  | 0019E42C: A0-> A0 0019E430: 19E4D |
79F | 00BE186D | FF25 0C4EBE00            | jmp dword ptr ds:[BE4E0C]               |                                                   | 00BE4E0C: C40000-> C40000         |
7A0 | 00C40000 | EA 09707977 3300         | jmp far 33:77797009                     | eax: 1A0008-> 0 ecx: 0-> 9EF38 edx: 77828FC0-> 19 |                                   |
7A1 | 7781306C | C2 2400                  | ret 24                                  | esp: 19E450-> 19E478 eflags: 204-> 206            | 0019E450: 77350CFC-> 77350CFC     |
7A2 | 77350CFC | 8BC8                     | mov ecx,eax                             | ecx: 9EF38-> 0                                    |                                   | ecx:&"444", eax:&"\n\n"
7A3 | 77350CFE | 81F9 03010000            | cmp ecx,103                             | eflags: 206-> 293                                 |                                   | ecx:&"444"
7A4 | 77350D04 | 0F84 DC870500            | je kernelbase.773A94E6                  |                                                   |                                   |
7A5 | 77350D0A | 85C9                     | test ecx,ecx                            | eflags: 293-> 246                                 |                                   | ecx:&"444"
7A6 | 77350D0C | 0F88 ED870500            | js kernelbase.773A94FF                  |                                                   |                                   |
7A7 | 77350D12 | 85F6                     | test esi,esi                            | eflags: 246-> 202                                 |                                   | esi:&"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe"
7A8 | 77350D14 | 74 05                    | je kernelbase.77350D1B                  |                                                   |                                   |
7A9 | 77350D16 | 8B45 E4                  | mov eax,dword ptr ss:[ebp-1C]           | eax: 0-> 6                                        | 0019E494: 6-> 6                   | [ebp-1C]:scanf+1E
7AA | 77350D19 | 8906                     | mov dword ptr ds:[esi],eax              |                                                   | 0019E4DC: 0-> 6                   | [esi]:"E:\\新建文件夹11\\unicorn\\Emu\\Release\\Sample.vmp.exe", eax:&"\n\n"
7AB | 77350D1B | 33C0                     | xor eax,eax                             | eax: 6-> 0 eflags: 202-> 246                      |                                   | eax:&"\n\n"
7AC | 77350D1D | 40                       | inc eax                                 | eax: 0-> 1 eflags: 246-> 202                      |                                   | eax:&"\n\n"
7AD | 77350D1E | EB B5                    | jmp kernelbase.77350CD5                 |                                                   |                                   |
7AE | 77350CD5 | 8B4D F0                  | mov ecx,dword ptr ss:[ebp-10]           | ecx: 0-> 19F964                                   | 0019E4A0: 19F964-> 19F964         |
7AF | 77350CD8 | 64:890D 00000000         | mov dword ptr fs:[0],ecx                |                                                   | 00266000: 19E4A0-> 19F964         | ecx:&"444"
7B0 | 77350CDF | 59                       | pop ecx                                 | ecx: 19F964-> E565D5A2 esp: 19E478-> 19E47C       | 0019E478: E565D5A2-> E565D5A2     | ecx:&"444"
